Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
19760	-31.7108	-26.5621	-5.14875	0.01	1.066109	-3.226624	0.0005934394
19770	-29.4319	-23.4146	-6.01726	0.01	1.517136	-2.379036	0.004177956
19780	-29.7604	-22.9449	-6.81555	0.01	1.89266	-2.220237	0.006022303
19790	-28.884	-23.8299	-5.0541	0.01	1.006344	-2.445521	0.003584917
19800	-28.6601	-23.8177	-4.84246	0.01	0.8385882	-2.096698	0.008003915
19810	-30.0531	-22.8092	-7.2439	0.01	2.093196	-2.202143	0.006278512
19820	-28.7147	-23.7079	-5.00689	0.01	0.9743355	-2.074533	0.008423004
19830	-32.5488	-27.578	-4.97086	0.01	0.9485369	-3.458429	0.0003479931
19840	-29.6764	-24.8254	-4.85097	0.01	0.5574494	-1.93374	0.01164822
19850	-29.6076	-24.5091	-5.09853	0.01	0.4563844	-2.611401	0.002446802
19860	-28.8075	-23.5833	-5.22422	0.01	1.11079	-2.063731	0.008635126
19870	-29.7703	-23.4716	-6.29875	0.01	1.650707	-1.903504	0.01248808
19880	-29.0648	-23.8095	-5.25536	0.01	1.12865	-2.466156	0.003418566
19890	-30.2443	-25.2834	-4.96085	0.01	0.9411037	-2.906187	0.001241118
19900	-30.3257	-22.7382	-7.58752	0.01	2.255399	-1.977077	0.01054199
19910	-30.0201	-22.7725	-7.24761	0.01	2.094936	-2.042054	0.009077084
19920	-30.1487	-25.3123	-4.83641	0.01	0.8321159	-1.79294	0.01610869
19930	-29.7151	-23.8019	-5.91318	0.01	1.467052	-2.523284	0.002997201
19940	-28.6201	-23.7738	-4.84623	0.01	0.8425266	-2.348586	0.004481407
19950	-29.0965	-24.0873	-5.00926	0.01	0.4839872	-2.196004	0.006367897
19960	-30.7403	-24.5818	-6.15842	0.01	1.5844	-2.765174	0.001717219
19970	-28.728	-23.6386	-5.08942	0.01	1.029239	-2.343829	0.004530761
19980	-29.132	-23.1879	-5.94406	0.01	1.481961	-2.115048	0.007672773
19990	-28.9351	-23.4336	-5.50143	0.01	1.261766	-2.304092	0.004964874
20000	-31.4834	-23.1598	-8.32357	0.01	2.609659	-2.453722	0.003517857
20010	-31.8993	-24.2735	-7.62583	0.01	2.273587	-2.731758	0.001854565
20020	-28.6665	-23.6251	-5.04137	0.01	0.9978897	-2.315356	0.004837751
20030	-28.6257	-23.788	-4.83769	0.01	0.8335025	-2.35499	0.004415805
20040	-28.9107	-23.4465	-5.46425	0.01	1.242365	-2.304325	0.004962213
20050	-28.6345	-23.7865	-4.84801	0.01	0.8443631	-2.111343	0.007738509
20060	-28.8972	-23.824	-5.07325	0.01	1.018855	-2.446056	0.003580502
20070	-29.8227	-24.333	-5.48965	0.01	1.255643	-2.667113	0.002152222
20080	-28.5541	-23.6734	-4.88068	0.01	0.8757084	-2.246968	0.005662811
20090	-30.4947	-25.0009	-5.49377	0.01	1.257785	-2.852647	0.001403954
20100	-28.6906	-23.9211	-4.76959	0.01	0.649772	-2.349763	0.004469271
20110	-30.5241	-23.611	-6.9131	0.01	1.938237	-2.520972	0.003013201
20120	-29.0527	-24.2882	-4.76455	0.01	0.7048253	-2.573723	0.002668558
20130	-29.1774	-23.1661	-6.01131	0.01	1.514289	-2.107473	0.007807765
20140	-30.7911	-26.009	-4.78211	0.01	0.7573167	-1.737998	0.01828108
20150	-29.9561	-22.9945	-6.96155	0.01	1.960882	-2.280737	0.005239172
20160	-29.8695	-24.9011	-4.96842	0.01	0.4989414	-1.939998	0.0114816
20170	-29.2567	-24.4857	-4.77101	0.01	0.6458709	-2.637672	0.002303179
20180	-28.9198	-24.1371	-4.78268	0.01	0.758412	-2.522776	0.00300071
20190	-28.8878	-24.0434	-4.84444	0.01	0.5618964	-2.399961	0.003981427
20200	-30.0649	-25.2791	-4.78588	0.01	0.6179795	-2.882183	0.001311648
20210	-28.7565	-23.9482	-4.80826	0.01	0.5915788	-2.321051	0.004774729
20220	-28.8116	-23.3751	-5.43653	0.01	1.227761	-2.179925	0.006608077
20230	-29.7198	-24.9464	-4.77339	0.01	0.7379263	-2.797094	0.001595535
20240	-29.9891	-24.687	-5.30207	0.01	1.154922	-1.800014	0.01584843
20250	-29.4235	-23.7952	-5.62839	0.01	1.326689	-1.912347	0.01223637
20260	-29.1507	-23.2135	-5.9372	0.01	1.478655	-2.083403	0.008252722
20270	-28.9796	-23.4237	-5.55588	0.01	1.289847	-2.310064	0.004897069
20280	-29.1893	-23.2086	-5.98069	0.01	1.499596	-2.070913	0.008493505
20290	-29.572	-22.9477	-6.62429	0.01	1.803314	-2.106021	0.007833917
20300	-28.709	-23.9418	-4.7672	0.01	0.657537	-2.375485	0.004212257
20310	-29.1403	-23.8842	-5.25609	0.01	1.129064	-2.497172	0.003182933
20320	-29.1722	-24.0859	-5.08628	0.01	0.4598441	-2.22795	0.005916294
20330	-29.4137	-24.5521	-4.86164	0.01	0.5505926	-2.645932	0.002259789
20340	-28.9223	-24.0115	-4.9108	0.01	0.5238334	-2.327396	0.004705475
20350	-29.3344	-23.0638	-6.27054	0.01	1.637412	-2.131253	0.007391737
20360	-29.8413	-22.9744	-6.86685	0.01	1.916624	-1.992242	0.01018023
20370	-31.1712	-24.9265	-6.24471	0.01	0.2906463	-2.012955	0.009706096
20380	-28.7129	-23.9434	-4.7695	0.01	0.6500249	-2.154082	0.007013231
20390	-29.1017	-23.7522	-5.34954	0.01	1.18106	-1.96834	0.01075622
20400	-30.1256	-24.4853	-5.64021	0.01	1.332646	-1.791155	0.01617504
20410	-31.1923	-25.0677	-6.12461	0.01	1.568347	-2.888252	0.001293445
20420	-31.4049	-22.3154	-9.08955	0.01	2.991453	-2.173953	0.006699569
20430	-29.7287	-24.198	-5.53063	0.01	1.276875	-1.846055	0.01425428
20440	-28.9851	-24.1489	-4.83627	0.01	0.5677752	-2.098581	0.007969284
20450	-28.6541	-23.817	-4.83707	0.01	0.8328285	-2.376717	0.004200327
20460	-30.8309	-24.2659	-6.56499	0.01	0.2660335	-2.316773	0.004822001
20470	-28.7786	-23.454	-5.32461	0.01	1.1674	-2.26228	0.005466633
20480	-29.346	-23.1424	-6.2036	0.01	1.605799	-2.242269	0.005724414
20490	-28.6528	-23.8892	-4.76364	0.01	0.6781467	-2.339509	0.004576053
20500	-29.5888	-23.3135	-6.27529	0.01	1.639655	-1.952978	0.01114352
20510	-28.6494	-23.5834	-5.06603	0.01	1.014169	-2.134474	0.007337123
20520	-31.6906	-25.5939	-6.09668	0.01	1.555065	-1.638593	0.02298302
20530	-28.5839	-23.8104	-4.7735	0.01	0.7382195	-2.298544	0.005028704
20540	-29.9418	-25.1635	-4.77838	0.01	0.7496765	-2.860108	0.00138004
20550	-30.208	-25.1309	-5.07705	0.01	1.02131	-2.871086	0.001345592
20560	-28.7435	-23.4279	-5.31554	0.01	1.16239	-2.192961	0.006412676
20570	-28.7447	-23.6496	-5.09515	0.01	1.032878	-2.072044	0.008471421
20580	-30.8919	-25.673	-5.21892	0.01	1.10772	-3.014647	0.0009668363
20590	-28.6081	-23.8448	-4.76332	0.01	0.6843861	-2.25776	0.005523824
20600	-29.0525	-24.2374	-4.81509	0.01	0.5851146	-2.057264	0.008764687
20610	-29.6256	-23.9733	-5.65232	0.01	1.338731	-2.56353	0.002731931
20620	-29.9903	-22.8549	-7.13537	0.01	2.042257	-2.004341	0.009900542
20630	-30.772	-25.7703	-5.0017	0.01	0.9707028	-1.717071	0.01918355
20640	-33.1388	-26.789	-6.34981	0.01	1.67473	-1.536488	0.02907451
20650	-29.0514	-23.709	-5.34238	0.01	1.177148	-1.982956	0.01040025
20660	-29.7009	-22.8905	-6.81041	0.01	1.890259	-2.089441	0.008138782
20670	-29.2892	-24.5189	-4.77028	0.01	0.647807	-2.649858	0.002239451
20680	-29.3315	-23.2654	-6.06616	0.01	1.540518	-2.010731	0.009755947
20690	-30.0743	-22.7764	-7.29794	0.01	2.118602	-2.184847	0.006533602
20700	-29.5978	-24.3299	-5.26794	0.01	1.135786	-1.857056	0.01389772
20710	-29.7651	-23.9731	-5.792	0.01	1.408025	-1.85544	0.01394953
20720	-29.9743	-25.0791	-4.89521	0.01	0.888552	-2.847465	0.001420806
20730	-29.3792	-24.0004	-5.37883	0.01	1.196947	-1.902629	0.01251328
20740	-28.9513	-23.4129	-5.53833	0.01	1.280838	-2.297459	0.005041281
20750	-28.9786	-23.7767	-5.2019	0.01	1.097793	-1.990768	0.01021484
20760	-29.7897	-22.892	-6.89763	0.01	1.931004	-2.190434	0.006450096
20770	-28.6032	-23.5714	-5.03178	0.01	0.9914347	-2.196038	0.006367404
20780	-29.4605	-23.2895	-6.171	0.01	1.590362	-2.335448	0.004619043
20790	-28.7777	-23.9716	-4.80611	0.01	0.7955916	-2.454768	0.003509394
20800	-29.1219	-23.4475	-5.67446	0.01	1.349821	-2.348571	0.004481553
20810	-28.9315	-24.1627	-4.76882	0.01	0.6520672	-2.507084	0.003111117
20820	-30.6763	-22.5006	-8.1757	0.01	2.537603	-2.009188	0.009790659
20830	-28.563	-23.6761	-4.88688	0.01	0.8812592	-2.182603	0.006567454
20840	-31.896	-22.0162	-9.87973	0.01	3.402274	-1.989499	0.01024474
20850	-29.7068	-22.8988	-6.80794	0.01	1.889104	-2.163362	0.006864956
20860	-29.922	-25.1524	-4.76958	0.01	0.6497782	-1.857486	0.01388398
20870	-29.7415	-23.8856	-5.85586	0.01	1.439237	-1.864637	0.01365724
20880	-30.0146	-24.748	-5.26658	0.01	1.135014	-2.775482	0.001676941
20890	-29.6728	-24.1958	-5.477	0.01	0.378184	-2.215062	0.006094493
20900	-28.7077	-23.4834	-5.22431	0.01	1.11084	-2.148353	0.007106356
20910	-29.4049	-23.1988	-6.2061	0.01	1.60698	-2.286769	0.005166905
20920	-28.9165	-23.8742	-5.04232	0.01	0.9985198	-2.464197	0.003434019
20930	-30.2752	-23.889	-6.3862	0.01	1.69183	-2.579619	0.002632579
20940	-28.9313	-24.0464	-4.88487	0.01	0.5371042	-2.176813	0.006655598
20950	-29.9845	-24.5985	-5.38607	0.01	0.393361	-2.04182	0.009081959
20960	-29.7752	-24.8785	-4.89671	0.01	0.8898406	-1.833566	0.01467014
20970	-28.6004	-23.6944	-4.90592	0.01	0.8976756	-2.138524	0.007269015
20980	-30.0614	-24.2	-5.86141	0.01	0.327591	-2.30711	0.00493049
20990	-29.9425	-24.8219	-5.12067	0.01	0.4503536	-1.970978	0.01069109
21000	-29.5579	-24.3906	-5.16727	0.01	0.4384827	-2.555408	0.002783503
21010	-31.7247	-26.9409	-4.78372	0.01	0.7603999	-3.307264	0.0004928736
21020	-30.4181	-25.4963	-4.92178	0.01	0.910752	-2.959885	0.001096769
21030	-29.5284	-24.5773	-4.95115	0.01	0.9337812	-2.706467	0.001965772
21040	-28.5972	-23.7929	-4.80434	0.01	0.7931681	-2.147743	0.007116348
21050	-29.9696	-25.1735	-4.79611	0.01	0.6046462	-1.866977	0.01358386
21060	-29.6207	-22.9248	-6.69581	0.01	1.836731	-2.10172	0.00791189
21070	-31.3844	-22.5159	-8.86857	0.01	2.879755	-1.883061	0.01308999
21080	-28.697	-23.4971	-5.19988	0.01	1.09661	-2.146836	0.007131215
21090	-29.2352	-24.4521	-4.78308	0.01	0.7591785	-2.64354	0.002272272
21100	-30.8304	-23.2237	-7.60669	0.01	2.264493	-2.434139	0.003680116
21110	-30.6944	-25.8084	-4.88607	0.01	0.8805342	-3.037621	0.0009170213
21120	-29.6907	-24.135	-5.5557	0.01	1.289755	-2.609926	0.002455129
21130	-29.6281	-23.205	-6.42307	0.01	1.709131	-2.324183	0.004740427
21140	-31.6781	-25.304	-6.3741	0.01	1.686148	-1.646238	0.02258198
21150	-29.6129	-23.0582	-6.55474	0.01	1.770794	-2.254386	0.005566907
21160	-28.6525	-23.8876	-4.76491	0.01	0.6679643	-2.327327	0.004706229
21170	-28.5479	-23.7389	-4.80894	0.01	0.7993859	-2.231426	0.005869131
21180	-31.5121	-22.6015	-8.91061	0.01	2.900905	-1.853195	0.01402183
21190	-28.7438	-23.9551	-4.78874	0.01	0.7693664	-2.43702	0.003655781
21200	-28.8736	-24.0106	-4.86307	0.01	0.5497086	-2.195832	0.006370418
21210	-28.9069	-24.0656	-4.84127	0.01	0.564135	-2.418434	0.003815624
21220	-31.8275	-24.7126	-7.11489	0.01	0.2323883	-2.089392	0.008139694
21230	-28.6026	-23.8019	-4.80072	0.01	0.7880507	-2.337514	0.004597127
21240	-29.8358	-22.8224	-7.01339	0.01	1.98513	-2.095664	0.00802299
21250	-28.5713	-23.7895	-4.78178	0.01	0.7566667	-2.197068	0.006352309
21260	-28.6541	-23.7625	-4.89161	0.01	0.885419	-2.098365	0.007973242
21270	-28.7665	-23.4531	-5.31342	0.01	1.161216	-2.255127	0.00555742
21280	-28.7445	-23.4345	-5.30997	0.01	1.159305	-2.216386	0.006075948
21290	-28.5816	-23.6246	-4.95703	0.01	0.9382374	-2.25586	0.005548048
21300	-28.8894	-24.1121	-4.7773	0.01	0.6321024	-2.475448	0.003346203
21310	-29.8905	-23.4371	-6.45344	0.01	1.723369	-2.430743	0.003709005
21320	-33.4053	-24.8873	-8.51805	0.01	2.705201	-2.898641	0.001262871
21330	-30.502	-25.4471	-5.0549	0.01	1.00687	-2.952674	0.001115132
21340	-29.7988	-24.1066	-5.69217	0.01	1.358661	-2.609208	0.002459192
21350	-33.5143	-25.3182	-8.19609	0.01	2.547507	-1.555318	0.0278408
21360	-29.887	-24.5298	-5.35717	0.01	1.185218	-2.718031	0.001914119
21370	-28.7053	-23.5784	-5.12695	0.01	1.052764	-2.104855	0.007854981
21380	-29.0699	-23.4564	-5.61346	0.01	1.319151	-2.021079	0.009526222
21390	-29.5614	-23.1942	-6.3672	0.01	1.682903	-2.310392	0.004893372
21400	-30.2796	-24.3575	-5.92209	0.01	1.471359	-2.695042	0.00201817
21410	-29.9148	-24.4637	-5.45114	0.01	0.3823368	-2.084704	0.008228031
21420	-30.5923	-25.5121	-5.08018	0.01	0.4615999	-2.935607	0.001159826
21430	-28.6014	-23.7703	-4.83106	0.01	0.8262104	-2.137095	0.007292981
21440	-28.7062	-23.6222	-5.08401	0.01	1.025778	-2.329499	0.004682751
21450	-29.7405	-24.0187	-5.72174	0.01	1.373363	-2.583021	0.002612036
21460	-29.4748	-23.9909	-5.48386	0.01	1.252626	-1.889819	0.01288788
21470	-28.8709	-23.4804	-5.39053	0.01	1.203245	-2.310936	0.004887243
21480	-30.3208	-25.1209	-5.19987	0.01	0.4307526	-1.927133	0.01182681
21490	-28.6675	-23.643	-5.02452	0.01	0.9865014	-2.324199	0.004740252
21500	-29.2912	-23.9541	-5.33706	0.01	1.17424	-2.532056	0.002937269
21510	-30.1609	-24.0663	-6.09459	0.01	1.554068	-2.618536	0.002406936
21520	-30.9678	-25.4271	-5.54074	0.01	1.282075	-1.694271	0.02021756
21530	-29.5272	-22.9725	-6.55472	0.01	1.770788	-2.154034	0.007013999
21540	-30.5263	-25.6222	-4.90418	0.01	0.8962078	-2.991349	0.00102012
21550	-33.7279	-22.3669	-11.361	0.01	4.226103	-2.364636	0.004318813
21560	-31.2492	-23.5953	-7.65392	0.01	2.286936	-1.757774	0.01746733
21570	-30.8517	-23.2885	-7.56314	0.01	2.243831	-2.453267	0.003521543
21580	-31.3687	-22.5994	-8.76924	0.01	2.829971	-2.283727	0.005203225
21590	-30.824	-22.9482	-7.87577	0.01	2.392871	-2.352475	0.004441449
21600	-32.3798	-22.3155	-10.0643	0.01	3.500986	-1.826794	0.01490069
21610	-28.7747	-23.4093	-5.36542	0.01	1.189693	-2.210758	0.006155193
21620	-28.5565	-23.7703	-4.78614	0.01	0.7648333	-2.244836	0.005690683
21630	-30.7046	-23.0609	-7.64373	0.01	2.282091	-2.378272	0.004185313
21640	-28.6548	-23.7561	-4.89874	0.01	0.8915853	-2.361798	0.00434712
21650	-28.8743	-23.3987	-5.47564	0.01	1.24833	-2.264224	0.005442222
21660	-28.6	-23.8364	-4.76359	0.01	0.6959007	-2.229952	0.005889089
21670	-28.7095	-23.5798	-5.12968	0.01	1.054445	-2.102448	0.007898637
21680	-29.5546	-24.4612	-5.09339	0.01	1.03176	-2.681691	0.002081178
21690	-29.4098	-24.6361	-4.77369	0.01	0.6394567	-2.689072	0.002046103
21700	-29.3664	-24.548	-4.81843	0.01	0.5821325	-1.97814	0.01051622
21710	-30.3335	-24.5592	-5.77434	0.01	0.3375624	-2.078705	0.008342477
21720	-28.7822	-23.9877	-4.79446	0.01	0.6066144	-2.158668	0.006939564
21730	-28.9149	-24.0702	-4.84472	0.01	0.5616963	-2.420465	0.003797828
21740	-28.9159	-23.3446	-5.57123	0.01	1.297692	-2.240392	0.005749208
21750	-28.8212	-23.7843	-5.03691	0.01	0.9948932	-2.030147	0.009329394
21760	-30.5233	-25.189	-5.3343	0.01	1.172724	-2.896066	0.001270381
21770	-29.4163	-23.4504	-5.96593	0.01	1.492498	-2.389837	0.004075333
21780	-28.6458	-23.8737	-4.77215	0.01	0.7346044	-2.134745	0.007332549
21790	-28.9481	-23.7022	-5.24591	0.01	1.12326	-2.415344	0.00384287
21800	-29.1863	-23.8517	-5.3346	0.01	1.172887	-2.492762	0.00321542
21810	-29.965	-24.2883	-5.67673	0.01	1.350957	-2.663633	0.002169535
21820	-29.4254	-23.3168	-6.10858	0.01	1.560728	-2.341481	0.004555319
21830	-29.4212	-23.1474	-6.27379	0.01	1.638944	-2.02747	0.009387064
21840	-29.9432	-24.4462	-5.497	0.01	0.3750534	-2.563915	0.002729513
21850	-29.3729	-24.3296	-5.0433	0.01	0.9991757	-2.635914	0.002312521
21860	-32.593	-22.0321	-10.5609	0.01	3.771945	-2.195758	0.0063715
21870	-29.9314	-23.7446	-6.18682	0.01	1.597856	-1.85577	0.01393896
21880	-32.7783	-27.321	-5.4573	0.01	1.238715	-1.556855	0.02774245
21890	-28.6664	-23.4967	-5.16976	0.01	1.078767	-2.199681	0.006314215
21900	-28.7184	-23.9399	-4.77846	0.01	0.6299502	-2.353024	0.004435846
21910	-29.4508	-24.2189	-5.23193	0.01	0.4235557	-2.158604	0.006940589
21920	-28.8062	-23.9732	-4.83309	0.01	0.5701701	-2.213471	0.006116869
21930	-28.772	-23.9675	-4.8045	0.01	0.5953759	-2.352629	0.004439874
21940	-29.9816	-24.8633	-5.11836	0.01	0.4509694	-2.739585	0.001821442
21950	-29.4537	-24.5956	-4.85808	0.01	0.8544602	-2.703147	0.001980857
21960	-29.4662	-24.383	-5.08314	0.01	1.025223	-2.65646	0.002205668
21970	-28.8197	-23.677	-5.14279	0.01	1.062479	-2.042922	0.009058944
21980	-28.5538	-23.7226	-4.83119	0.01	0.8263512	-2.26987	0.005371924
21990	-28.7072	-23.9205	-4.78671	0.01	0.7658461	-2.415267	0.003843555
22000	-28.8453	-24.0069	-4.83844	0.01	0.8343155	-2.021368	0.009519891
22010	-29.2092	-24.3087	-4.90043	0.01	0.8930263	-2.613902	0.002432751
22020	-29.9891	-23.1589	-6.83014	0.01	1.899475	-2.348638	0.004480869
22030	-30.074	-23.3274	-6.74663	0.01	1.86047	-2.411732	0.00387497
22040	-29.6543	-24.8178	-4.83651	0.01	0.5675988	-2.739477	0.001821894
22050	-30.8546	-25.8001	-5.05452	0.01	1.006625	-3.041412	0.0009090501
22060	-29.7172	-24.5818	-5.13543	0.01	1.057981	-2.720841	0.001901774
22070	-29.055	-24.0585	-4.99654	0.01	0.4884547	-2.220992	0.006011846
22080	-29.248	-23.5742	-5.67375	0.01	1.349469	-2.412817	0.003865297
22090	-28.5954	-23.7244	-4.87095	0.01	0.8667756	-2.140029	0.007243882
22100	-29.1816	-24.0715	-5.11009	0.01	1.042286	-1.931364	0.01171214
22110	-28.8638	-24.0176	-4.84617	0.01	0.5606946	-2.177506	0.006644986
22120	-29.6096	-24.8163	-4.79335	0.01	0.776947	-2.762304	0.001728605
22130	-29.6806	-24.8528	-4.82783	0.01	0.8225427	-1.853746	0.01400405
22140	-29.7095	-24.7055	-5.004	0.01	0.9723161	-2.748819	0.00178312
22150	-28.9199	-23.3024	-5.61752	0.01	1.321202	-2.157429	0.006959388
22160	-28.6376	-23.6644	-4.97326	0.01	0.9502999	-2.118291	0.007615691
22170	-29.703	-23.0388	-6.66428	0.01	1.821999	-1.999885	0.01000266
22180	-31.2746	-22.2643	-9.0103	0.01	2.95124	-1.989652	0.01024113
22190	-29.5599	-24.7885	-4.77141	0.01	0.6448541	-2.739367	0.001822357
22200	-28.6303	-23.5371	-5.09323	0.01	1.031662	-2.217543	0.006059775
22210	-28.6397	-23.5796	-5.06007	0.01	1.010268	-2.275327	0.005304846
22220	-29.7759	-22.8917	-6.88424	0.01	1.924749	-2.048095	0.008951684
22230	-31.1954	-23.9733	-7.22213	0.01	2.08297	-2.64025	0.00228955
22240	-30.3868	-23.6686	-6.71817	0.01	1.847175	-2.528619	0.002960611
22250	-34.015	-28.2847	-5.73023	0.01	1.377572	-3.623132	0.0002381595
22260	-28.6012	-23.8363	-4.76488	0.01	0.7069796	-2.202604	0.006271852
22270	-30.029	-23.0411	-6.98783	0.01	1.973177	-1.941715	0.0114363
22280	-28.7005	-23.8074	-4.89317	0.01	0.8867764	-2.073703	0.00843912
22290	-29.0477	-23.2911	-5.75665	0.01	1.390632	-2.081648	0.00828613
22300	-28.7078	-23.8159	-4.89188	0.01	0.8856547	-2.070256	0.008506355
22310	-28.7186	-23.8795	-4.8391	0.01	0.8350196	-2.417655	0.003822479
22320	-29.3312	-24.1019	-5.22929	0.01	0.4241343	-2.319782	0.004788707
22330	-28.9814	-23.4526	-5.52884	0.01	1.275948	-2.324276	0.004739409
22340	-28.6663	-23.6644	-5.00199	0.01	0.9709051	-2.102698	0.007894095
22350	-29.6273	-24.5788	-5.04852	0.01	1.002655	-2.714316	0.001930563
22360	-28.6213	-23.8541	-4.76715	0.01	0.7181794	-2.165353	0.006833552
22370	-28.6804	-23.4832	-5.19727	0.01	1.095077	-2.199854	0.006311695
22380	-28.6792	-23.7111	-4.96818	0.01	0.9465591	-2.356254	0.00440297
22390	-29.0196	-24.2287	-4.79088	0.01	0.6111133	-2.526873	0.002972536
22400	-29.3022	-24.142	-5.16023	0.01	0.4402102	-2.402644	0.003956905
22410	-29.2629	-24.4942	-4.76867	0.01	0.6525426	-2.641827	0.002281248
22420	-29.3169	-23.0728	-6.2441	0.01	1.624939	-2.133029	0.007361585
22430	-28.7892	-23.7634	-5.0258	0.01	0.987376	-2.041927	0.009079738
22440	-33.0056	-21.8511	-11.1545	0.01	4.106747	-1.869556	0.01350343
22450	-30.2394	-25.3718	-4.86762	0.01	0.8636412	-2.92457	0.00118968
22460	-30.1151	-22.934	-7.18105	0.01	2.063683	-1.954093	0.01111493
22470	-29.8737	-22.8392	-7.03451	0.01	1.995017	-2.173161	0.006711806
22480	-29.0267	-23.4226	-5.60402	0.01	1.314371	-2.320027	0.004786002
22490	-29.5965	-23.2316	-6.36493	0.01	1.681838	-1.968255	0.01075833
22500	-28.9947	-24.1627	-4.83199	0.01	0.8272468	-2.548368	0.002828992
22510	-31.6813	-22.2248	-9.45653	0.01	3.17996	-2.170197	0.00675776
22520	-28.8296	-23.594	-5.23555	0.01	1.117326	-2.352401	0.004442212
22530	-28.7537	-23.7831	-4.9706	0.01	0.9483424	-2.052528	0.008860788
22540	-28.6192	-23.8207	-4.79848	0.01	0.7847929	-2.132715	0.007366903
22550	-28.6531	-23.8884	-4.76466	0.01	0.7055525	-2.147865	0.007114346
22560	-29.5542	-24.7904	-4.7638	0.01	0.6763458	-2.743594	0.001804703
22570	-30.0093	-22.7888	-7.22054	0.01	2.082223	-2.175367	0.006677799
22580	-28.833	-23.9723	-4.86077	0.01	0.5511355	-2.275229	0.005306051
22590	-32.0902	-22.7017	-9.38849	0.01	3.14472	-1.791238	0.01617192
22600	-28.6814	-23.9073	-4.77418	0.01	0.7399367	-2.110165	0.007759531
22610	-28.7145	-23.6853	-5.02915	0.01	0.9896511	-2.077757	0.008360713
22620	-29.627	-22.9249	-6.70215	0.01	1.839691	-2.094717	0.008040507
22630	-28.822	-23.7596	-5.06244	0.01	1.011824	-2.411588	0.003876254
22640	-28.9852	-23.344	-5.64124	0.01	1.333164	-2.080163	0.008314524
22650	-31.6768	-23.6656	-8.01121	0.01	2.458003	-1.72494	0.01883908
22660	-29.9988	-25.2125	-4.7863	0.01	0.765124	-2.874874	0.001333909
22670	-28.9266	-23.3653	-5.56129	0.01	1.292614	-2.26105	0.005482143
22680	-28.9539	-24.112	-4.84184	0.01	0.5637231	-2.117412	0.007631113
22690	-28.7072	-23.9373	-4.76985	0.01	0.7278187	-2.101842	0.007909665
22700	-29.238	-23.1669	-6.07106	0.01	1.542855	-2.075959	0.0083954
22710	-29.9516	-22.9081	-7.04349	0.01	1.999217	-1.992187	0.01018152
22720	-28.7428	-23.4589	-5.28394	0.01	1.144793	-2.245539	0.005681477
22730	-28.5872	-23.7385	-4.84869	0.01	0.84506	-2.147794	0.007115504
22740	-28.6998	-23.5044	-5.19536	0.01	1.093956	-2.139592	0.007251164
22750	-28.7797	-23.4069	-5.37272	0.01	1.193649	-2.213178	0.006120996
22760	-29.1718	-24.3701	-4.80171	0.01	0.7894801	-2.61943	0.002401984
22770	-30.7229	-22.5432	-8.1797	0.01	2.539546	-1.973468	0.01062997
22780	-28.798	-23.8384	-4.95961	0.01	0.9401756	-2.430679	0.00370955
22790	-29.1467	-24.3089	-4.83783	0.01	0.8336512	-1.944067	0.01137453
22800	-28.8257	-23.4352	-5.39043	0.01	1.203188	-2.269962	0.005370794
22810	-29.9153	-25.1462	-4.76909	0.01	0.6512411	-1.857923	0.01387003
22820	-29.1184	-23.4047	-5.71366	0.01	1.369355	-2.329869	0.004678759
22830	-29.8794	-25.0202	-4.85926	0.01	0.5520772	-1.904084	0.01247141
22840	-29.5082	-24.3112	-5.197	0.01	1.094921	-2.642135	0.002279631
22850	-29.5778	-24.7709	-4.80688	0.01	0.5929532	-2.727459	0.001873012
22860	-29.1802	-24.3986	-4.78162	0.01	0.7563618	-1.950031	0.01121938
22870	-29.2364	-24.2716	-4.96484	0.01	0.9440793	-2.608679	0.002462186
22880	-28.9233	-23.2984	-5.62486	0.01	1.324911	-2.175397	0.006677335
22890	-30.027	-22.7407	-7.28628	0.01	2.113117	-2.125905	0.007483332
22900	-28.9837	-23.952	-5.03179	0.01	0.9914396	-2.496506	0.003187824
22910	-28.6931	-23.805	-4.88808	0.01	0.8823134	-2.077325	0.008369036
22920	-29.8838	-24.136	-5.74772	0.01	1.386225	-2.621508	0.002390516
22930	-29.6861	-24.6889	-4.99721	0.01	0.9675351	-2.743472	0.001805213
22940	-29.0883	-24.1527	-4.93555	0.01	0.9217152	-2.562332	0.002739479
22950	-28.8486	-23.4115	-5.43702	0.01	1.228022	-2.262839	0.005459598
22960	-29.472	-24.572	-4.90001	0.01	0.8926724	-2.700187	0.001994402
22970	-29.3204	-23.4325	-5.88783	0.01	1.454774	-2.37177	0.004248449
22980	-28.7485	-23.9248	-4.82364	0.01	0.817688	-2.437085	0.003655231
22990	-32.0038	-23.9713	-8.03245	0.01	2.468247	-1.685993	0.02060665
23000	-28.6747	-23.9072	-4.76748	0.01	0.7195197	-2.384416	0.004126521
23010	-28.8279	-24.0055	-4.82242	0.01	0.5787078	-2.37813	0.004186686
23020	-31.6719	-23.1616	-8.51026	0.01	2.701356	-2.463695	0.003437989
23030	-28.8224	-23.9839	-4.83851	0.01	0.8343824	-2.472368	0.003370018
23040	-28.8966	-23.524	-5.37255	0.01	1.193554	-2.337848	0.004593591
23050	-29.3653	-24.2068	-5.15845	0.01	1.071975	-1.89508	0.0127327
